Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
Mansur Ball Bey Thug Work FedEx House Service mandat vidéo Brandish Gun ShooT Officier de police illégal Louis Release Datum Know Shoot Kill Error Ball Bey Criminal Recad,fr_translation,mansur ball bey thug work fedex house serve warrant video brandish gun shoot illegal police officer louis release datum know shoot kill error ball bey criminal record hubbard illegal go national slander ball bey son frankly sue,0,False,False,False,False,False,False,False,False,False
Mansur Ball Bey Thug Arbeit FedEx Haus servieren Haftbefehl VIDEORISHISH WANGSHOOT Illegale Polizeibeamte Louis Release Datum Know Shoot Kill Fehler Ball Bey Strafrekord Hubbard Illegal Go National Slander Ball Bey Sohn offen verklagen,de_translation,mansur ball bey thug work fedex house serve warrant video brandish gun shoot illegal police officer louis release datum know shoot kill error ball bey criminal record hubbard illegal go national slander ball bey son frankly sue,0,False,False,False,False,False,False,False,False,False
watch second rest power trayvon martin story urge watch,en_original,watch second rest power trayvon martin story urge watch,0,False,False,False,False,False,False,False,False,False
Mira la historia de Second Rest Power Trayvon Martin Inser,es_translation,watch second rest power trayvon martin story urge watch,0,False,False,False,False,False,False,False,False,False
Regardez le deuxième repos Power Trayvon Martin Story Urge Watch,fr_translation,watch second rest power trayvon martin story urge watch,0,False,False,False,False,False,False,False,False,False
Sehen Sie sich die zweite REST -Power -Trayvon Martin Story Drang Watch an,de_translation,watch second rest power trayvon martin story urge watch,0,False,False,False,False,False,False,False,False,False
black people violent,en_original,black people violent,0,False,False,False,False,False,False,False,False,False
Gente negra violenta,es_translation,black people violent,0,False,False,False,False,False,False,False,False,False
Noirs violents,fr_translation,black people violent,0,False,False,False,False,False,False,False,False,False
Schwarze Menschen gewalttätig,de_translation,black people violent,0,False,False,False,False,False,False,False,False,False
thank speak problem black community,en_original,thank speak problem black community,0,False,False,False,False,False,False,False,False,False
gracias hablar problemas de la comunidad negra,es_translation,thank speak problem black community,0,False,False,False,False,False,False,False,False,False
Merci à parler de la communauté noire,fr_translation,thank speak problem black community,0,False,False,False,False,False,False,False,False,False
Vielen Dank an Problem Black Community,de_translation,thank speak problem black community,0,False,False,False,False,False,False,False,False,False
yea beat white people rob black own store cause massive riot waste money bet work stop waste people money hope single person get shot happen sadly,en_original,yea beat white people rob black own store cause massive riot waste money bet work stop waste people money hope single person get shot happen sadly,1,True,False,True,False,True,True,False,False,False
"sí, gente blanca de la tienda Rob Black Own Causa Massive Riot Waste Money Bet Trabajo de trabajo Detenga a la gente de la gente.",es_translation,yea beat white people rob black own store cause massive riot waste money bet work stop waste people money hope single person get shot happen sadly,1,True,False,True,False,True,True,False,False,False
oui battez les blancs de blanc rob noir propre magasin provoque une émeute massive gaspillement argent bari le travail arrête de gaspillage argent espoir une personne célibataire se procure.,fr_translation,yea beat white people rob black own store cause massive riot waste money bet work stop waste people money hope single person get shot happen sadly,1,True,False,True,False,True,True,False,False,False
"Ja, weiße Leute rob schwarze eigene Geschäft verursachen massive Aufruhr Abfall Geld.",de_translation,yea beat white people rob black own store cause massive riot waste money bet work stop waste people money hope single person get shot happen sadly,1,True,False,True,False,True,True,False,False,False
see comment prove backward country,en_original,see comment prove backward country,1,True,False,True,False,False,False,False,False,False
ver comente probar el país hacia atrás,es_translation,see comment prove backward country,1,True,False,True,False,False,False,False,False,False
Voir le commentaire Prouver le pays en arriéré,fr_translation,see comment prove backward country,1,True,False,True,False,False,False,False,False,False
Siehe Kommentar beweisen rückwärts Land beweisen,de_translation,see comment prove backward country,1,True,False,True,False,False,False,False,False,False
police militarize,en_original,police militarize,0,False,False,False,False,False,False,False,False,False
Militarizar la policía,es_translation,police militarize,0,False,False,False,False,False,False,False,False,False
militariser de la police,fr_translation,police militarize,0,False,False,False,False,False,False,False,False,False
Polizei militarisieren,de_translation,police militarize,0,False,False,False,False,False,False,False,False,False
dumb,en_original,dumb,1,True,False,False,True,False,False,False,False,False
stop revolution year pretty good job far,en_original,stop revolution year pretty good job far,0,False,False,False,False,False,False,False,False,False
Stop Revolution Year bastante buen trabajo lejos,es_translation,stop revolution year pretty good job far,0,False,False,False,False,False,False,False,False,False
arrêter la révolution année assez bon travail loin,fr_translation,stop revolution year pretty good job far,0,False,False,False,False,False,False,False,False,False
Stoppen Sie das Revolutionsjahr ziemlich gute Arbeit weit,de_translation,stop revolution year pretty good job far,0,False,False,False,False,False,False,False,False,False
feel sorry hapenne think happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,en_original,feel sorry hapenne think happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,0,False,False,False,False,False,False,False,False,False
"Sentón, lo siento, hapenne, piense que ocurre miembro de la pandilla Kill Street Cop Kill Know Male Know Gang Menber Kill Day Perder Family Friend Go Street Scream Deja de matar a la policía Matar a la persona negra Mundo Stop Human",es_translation,feel sorry hapenne think happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,0,False,False,False,False,False,False,False,False,False
Sentez-vous désolé Hapenne Think Happen Member Gang Kill Street Cop Kill Black Male Know Gang Menber Kill Day Lose Family Famit Got Street Screen Stop Killing Police Kill Black Person World Stop Human,fr_translation,feel sorry hapenne think happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,0,False,False,False,False,False,False,False,False,False
"Tut mir leid, Hapenne denken, Bandenmitglied Kill Street Cop Kill Black Male Know -Gang Menmber Kill Day verlieren Familienfreund",de_translation,feel sorry hapenne think happen gang member kill street cop kill black male know gang menber kill day lose family friend go street scream stop killing police kill black person world stop human,0,False,False,False,False,False,False,False,False,False
burn public storage make sense,en_original,burn public storage make sense,0,False,False,False,False,False,False,False,False,False
Quemar el almacenamiento público tiene sentido,es_translation,burn public storage make sense,0,False,False,False,False,False,False,False,False,False
Brûler le stockage public a du sens,fr_translation,burn public storage make sense,0,False,False,False,False,False,False,False,False,False
öffentliche Aufbewahrung verbringen Sinn machen sinnvoll,de_translation,burn public storage make sense,0,False,False,False,False,False,False,False,False,False
mad cause quiet lose thier belt,en_original,mad cause quiet lose thier belt,0,False,False,False,False,False,False,False,False,False
Mad causa tranquila perder su cinturón,es_translation,mad cause quiet lose thier belt,0,False,False,False,False,False,False,False,False,False
Mad cause silencieux perdre sa ceinture,fr_translation,mad cause quiet lose thier belt,0,False,False,False,False,False,False,False,False,False
verrückte Ursache ruhig verliere deinen Gürtel,de_translation,mad cause quiet lose thier belt,0,False,False,False,False,False,False,False,False,False
good,en_original,good,0,False,False,False,False,False,False,False,False,False
real criminal wall street guy steal money inmate penitentiary dream steal,en_original,real criminal wall street guy steal money inmate penitentiary dream steal,1,True,False,True,False,False,False,False,False,False
"El verdadero criminal de Wall Street, robo de dinero, el preso del preso, el sueño del sueño",es_translation,real criminal wall street guy steal money inmate penitentiary dream steal,1,True,False,True,False,False,False,False,False,False
Real Criminal Wall Street Guy voler de l'argent détenu le pénitencier rêve voler,fr_translation,real criminal wall street guy steal money inmate penitentiary dream steal,1,True,False,True,False,False,False,False,False,False
echter krimineller Wall Street Guy Stehlen Geld Insassen Gefängnisstreum Diebstahl,de_translation,real criminal wall street guy steal money inmate penitentiary dream steal,1,True,False,True,False,False,False,False,False,False
revolution set neighbourhood fire good job burn suburb cop live make homeless achive,en_original,revolution set neighbourhood fire good job burn suburb cop live make homeless achive,1,True,False,True,False,False,False,False,False,False
Revolution set de vecindario Fire Good Job Burn Suburbir Cop Live Haga las personas sin hogar,es_translation,revolution set neighbourhood fire good job burn suburb cop live make homeless achive,1,True,False,True,False,False,False,False,False,False
révolution set du quartier tir bon travail brûler la banlieue flic en direct fait des sans-abri,fr_translation,revolution set neighbourhood fire good job burn suburb cop live make homeless achive,1,True,False,True,False,False,False,False,False,False
Revolution Set Nachbarschaftsfeuer gute Arbeit Verbrennung Vorstadt Cop Live Machen,de_translation,revolution set neighbourhood fire good job burn suburb cop live make homeless achive,1,True,False,True,False,False,False,False,False,False
molotov cocktail local drink want dance dance,en_original,molotov cocktail local drink want dance dance,0,False,False,False,False,False,False,False,False,False
Molotov Cóctel Bebida local Want Dance Dance Dance,es_translation,molotov cocktail local drink want dance dance,0,False,False,False,False,False,False,False,False,False
Molotov Cocktail Local Drink will Tanztanz,de_translation,molotov cocktail local drink want dance dance,0,False,False,False,False,False,False,False,False,False
brown stepfather pant half way,en_original,brown stepfather pant half way,1,True,False,False,True,False,False,False,False,False
pantalón marrón pantalón a mitad de camino,es_translation,brown stepfather pant half way,1,True,False,False,True,False,False,False,False,False
Le beau-père brun Pant à mi-chemin,fr_translation,brown stepfather pant half way,1,True,False,False,True,False,False,False,False,False
Brauner Stiefvater Pant auf halber Strecke,de_translation,brown stepfather pant half way,1,True,False,False,True,False,False,False,False,False
tre tote hilar vid grip revolutionary regular poster afro punk seventeen massive corporate sponsor revolution start sponsor follow multi national corporations virtue signal satire practically write,en_original,tre tote hilar vid grip revolutionary regular poster afro punk seventeen massive corporate sponsor revolution start sponsor follow multi national corporations virtue signal satire practically write,0,False,False,False,False,False,False,False,False,False
Tre Tote Hilar Vid Grip Revolucionario Regular Póster Afro Punk Diecisiete Patrocinador Corporativo Masivo Patrocinador de inicio Siga a Multi National Corporaciones Virtud Satire Prácticamente Escribir,es_translation,tre tote hilar vid grip revolutionary regular poster afro punk seventeen massive corporate sponsor revolution start sponsor follow multi national corporations virtue signal satire practically write,0,False,False,False,False,False,False,False,False,False
Tre Tote Hilar Vid Grip révolutionnaire Affiche régulière Afro Punk Seventeen Massive Corporate Sponsor Revolution Startor Suivre Suivez les sociétés Multi National Virtue Signal Satire pratiquement,fr_translation,tre tote hilar vid grip revolutionary regular poster afro punk seventeen massive corporate sponsor revolution start sponsor follow multi national corporations virtue signal satire practically write,0,False,False,False,False,False,False,False,False,False
Tre Totes Hilar Vid Grip Revolutionary reguläre Poster Afro Punk siebzehn massive Unternehmenssponsor Revolution Start Sponsor Folgen Sie Multi National Corporations Tugendsignal Satire Praktisch schreiben,de_translation,tre tote hilar vid grip revolutionary regular poster afro punk seventeen massive corporate sponsor revolution start sponsor follow multi national corporations virtue signal satire practically write,0,False,False,False,False,False,False,False,False,False
congrat get town flame roll live world hell hole try wait cause town garbage probably business market,en_original,congrat get town flame roll live world hell hole try wait cause town garbage probably business market,0,False,False,False,False,False,False,False,False,False
Felicidades Get Town Flame Roll Live World Hell Holte intente esperar porque la basura de la ciudad probablemente comercial,es_translation,congrat get town flame roll live world hell hole try wait cause town garbage probably business market,0,False,False,False,False,False,False,False,False,False
Félicitations Get Town Flame Roll Live World Hell Hole essayez d'attendre Cause des ordures de la ville probablement du marché des affaires,fr_translation,congrat get town flame roll live world hell hole try wait cause town garbage probably business market,0,False,False,False,False,False,False,False,False,False
"Herzlichen Glückwunsch, dass die Stadt Flame Roll Live World Hell Hole versuchen Sie Warten, denn der Müll für den Stadtmüll wahrscheinlich der Geschäftsmarkt",de_translation,congrat get town flame roll live world hell hole try wait cause town garbage probably business market,0,False,False,False,False,False,False,False,False,False
white immigrant need europe tbh native americans european settler come boat,en_original,white immigrant need europe tbh native americans european settler come boat,1,True,False,True,False,False,False,False,False,False
El inmigrante blanco necesita Europa tbh nativos americanos colonos europeos viene bote,es_translation,white immigrant need europe tbh native americans european settler come boat,1,True,False,True,False,False,False,False,False,False
L'immigrant blanc a besoin d'Europe tbh Amérindiens Settler européen Come Come Boat,fr_translation,white immigrant need europe tbh native americans european settler come boat,1,True,False,True,False,False,False,False,False,False
Weißer Einwanderer brauchen Europa tbh Ureinwohner Amerikas Europäischer Siedler kommen Boot,de_translation,white immigrant need europe tbh native americans european settler come boat,1,True,False,True,False,False,False,False,False,False
bunch complete dumb ass,en_original,bunch complete dumb ass,1,True,False,False,False,False,False,False,False,False
Bunch Complete Dumb Arsch,de_translation,bunch complete dumb ass,1,True,False,False,False,False,False,False,False,False
ignorance law excuse deprivation right color law,en_original,ignorance law excuse deprivation right color law,0,False,False,False,False,False,False,False,False,False
ley de ignorancia excusa privación derecho de color derecho,es_translation,ignorance law excuse deprivation right color law,0,False,False,False,False,False,False,False,False,False
Loi de la loi de l'ignorance,fr_translation,ignorance law excuse deprivation right color law,0,False,False,False,False,False,False,False,False,False
Unwissenheitsgesetz Entschuldigung für das Rechtsrecht für das Recht,de_translation,ignorance law excuse deprivation right color law,0,False,False,False,False,False,False,False,False,False
agree time race war,en_original,agree time race war,1,False,False,False,False,True,True,False,False,False
Acuerde la guerra de las carreras de tiempo,es_translation,agree time race war,1,False,False,False,False,True,True,False,False,False
Acceptez la guerre de la course à l'heure,fr_translation,agree time race war,1,False,False,False,False,True,True,False,False,False
Stimmen Sie Zeit Rennkrieg zu,de_translation,agree time race war,1,False,False,False,False,True,True,False,False,False
war year war start quarter million americans die stop bitch,en_original,war year war start quarter million americans die stop bitch,1,True,False,False,False,False,False,False,False,False
War Year War Start Quarter Million Million Americans Die Stop Bitch,es_translation,war year war start quarter million americans die stop bitch,1,True,False,False,False,False,False,False,False,False
Guerre de la guerre Guerre commencer Quarter des millions d'Américains Die Stop Bitch,fr_translation,war year war start quarter million americans die stop bitch,1,True,False,False,False,False,False,False,False,False
Kriegsjahr Krieg Start viertel Million Amerikaner sterben Stop Schlampe,de_translation,war year war start quarter million americans die stop bitch,1,True,False,False,False,False,False,False,False,False
weird white pretext police officer white risk black police officer kill white take year prison white white black equal,en_original,weird white pretext police officer white risk black police officer kill white take year prison white white black equal,0,False,False,False,False,False,False,False,False,False
Pretexto blanco extraño Oficial de policía White Riesgo Black Oficial de policía mata White Take Year Prison White White Black igual,es_translation,weird white pretext police officer white risk black police officer kill white take year prison white white black equal,0,False,False,False,False,False,False,False,False,False
Officier de police de prétexte blanc bizarre Risque blanc Risque Black Police Kill White Take Year Prison blanc blanc noir égal,fr_translation,weird white pretext police officer white risk black police officer kill white take year prison white white black equal,0,False,False,False,False,False,False,False,False,False
seltsamer weißer Vorwand Polizeibeamter weiß Risiko Schwarzer Polizist Tötung Weißes Jahr Gefängnis weiß weiß schwarz gleich,de_translation,weird white pretext police officer white risk black police officer kill white take year prison white white black equal,0,False,False,False,False,False,False,False,False,False
crime commit riot federal offence federal government ability build unlimited prison,en_original,crime commit riot federal offence federal government ability build unlimited prison,0,False,False,False,False,False,False,False,False,False
Crime commet Riot Infraction fédérale Capacité du gouvernement fédéral Capacité à construire une prison illimitée,fr_translation,crime commit riot federal offence federal government ability build unlimited prison,0,False,False,False,False,False,False,False,False,False
"Kriminalpolitik Aufruhr die Fähigkeit der Bundesregierung, unbegrenztes Gefängnis aufbauen",de_translation,crime commit riot federal offence federal government ability build unlimited prison,0,False,False,False,False,False,False,False,False,False
michael brown thug god bless thin blue line graduate police academy december,en_original,michael brown thug god bless thin blue line graduate police academy december,1,False,False,False,False,True,True,False,False,False
Michael Brown Thug God Bendice la delgada Academia de Policía de Policía de Graduado de Línea Azul Diciembre,es_translation,michael brown thug god bless thin blue line graduate police academy december,1,False,False,False,False,True,True,False,False,False
Michael Brown Thug God Bless Thin Blue Line Graduate Police Police Académie décembre,fr_translation,michael brown thug god bless thin blue line graduate police academy december,1,False,False,False,False,True,True,False,False,False
Michael Brown Thug God segne dünne Blue Line Graduate Police Academy Dezember,de_translation,michael brown thug god bless thin blue line graduate police academy december,1,False,False,False,False,True,True,False,False,False
people understand say black america good world people respect race like bad,en_original,people understand say black america good world people respect race like bad,1,False,False,False,False,True,True,False,False,False
people understand say black america nice world people respect race like bad,en_synonym,people understand say black america good world people respect race like bad,1,False,False,False,False,True,True,False,False,False
la gente entiende decir América negra buena gente del mundo respeta la raza como mala,es_translation,people understand say black america good world people respect race like bad,1,False,False,False,False,True,True,False,False,False
Les gens comprennent dire Amérique noire du monde du monde des gens respecter la race comme un mauvais,fr_translation,people understand say black america good world people respect race like bad,1,False,False,False,False,True,True,False,False,False
"Menschen verstehen, sagen schwarze Amerika Gute Welt Menschen respektieren Rasse wie schlecht",de_translation,people understand say black america good world people respect race like bad,1,False,False,False,False,True,True,False,False,False
people wish literally burn entire city,en_original,people wish literally burn entire city,1,True,False,True,False,False,False,False,False,False
La gente desea literalmente quemar toda la ciudad,es_translation,people wish literally burn entire city,1,True,False,True,False,False,False,False,False,False
Les gens souhaitent littéralement brûler toute la ville,fr_translation,people wish literally burn entire city,1,True,False,True,False,False,False,False,False,False
"Menschen wünschen sich buchstäblich, ganze Stadt zu verbrennen",de_translation,people wish literally burn entire city,1,True,False,True,False,False,False,False,False,False
lol look get,en_original,lol look get,0,False,False,False,False,False,False,False,False,False
LOL MIRA consigue,es_translation,lol look get,0,False,False,False,False,False,False,False,False,False
lol regarde aller,fr_translation,lol look get,0,False,False,False,False,False,False,False,False,False
"lol schau, bekommst",de_translation,lol look get,0,False,False,False,False,False,False,False,False,False
scroll comment bunch racist comment look trump supporter sit patiently hate seriously lot people say wrong yeah kinda people say black think african american people innocent wrong,en_original,scroll comment bunch racist comment look trump supporter sit patiently hate seriously lot people say wrong yeah kinda people say black think african american people innocent wrong,0,False,False,False,False,False,False,False,False,False
"Scroll Comment Bunch Racist Comment Beah Trump Siting Sit Patrently Odio seriamente, mucho, la gente dice mal, sí, la gente dice que el negro piensa que los afroamericanos inocentes mal",es_translation,scroll comment bunch racist comment look trump supporter sit patiently hate seriously lot people say wrong yeah kinda people say black think african american people innocent wrong,0,False,False,False,False,False,False,False,False,False
"Scroll Commentaire Bunch Commentaire raciste Look Trump Supporter assis patiemment, déteste sérieusement beaucoup les gens disent mal ouais des gens disent que les Noirs pensent que les Afro-Américains innocents erronés",fr_translation,scroll comment bunch racist comment look trump supporter sit patiently hate seriously lot people say wrong yeah kinda people say black think african american people innocent wrong,0,False,False,False,False,False,False,False,False,False
"Scroll Kommentar Bündel Rassistischer Kommentar Look Trump Anhänger sitzen geduldig Hass ernsthaft viele Leute sagen falsch, ja, Leute sagen schwarze, denken afroamerikanische Menschen unschuldig falsch",de_translation,scroll comment bunch racist comment look trump supporter sit patiently hate seriously lot people say wrong yeah kinda people say black think african american people innocent wrong,0,False,False,False,False,False,False,False,False,False
milk,en_original,milk,0,False,False,False,False,False,False,False,False,False
nice looting protest rioting burn stuff middle night work day,en_original,nice looting protest rioting burn stuff middle night work day,1,True,False,True,False,False,False,False,False,False
Buen saqueo de protesta Rioting Stuff Stuff Middle Night Work Day,es_translation,nice looting protest rioting burn stuff middle night work day,1,True,False,True,False,False,False,False,False,False
Nice pillage de protestation émeutes brûler des trucs de travail du milieu de la nuit,fr_translation,nice looting protest rioting burn stuff middle night work day,1,True,False,True,False,False,False,False,False,False
Schöne Plünderung protestieren rioting brennende Stoffe mittlere Nacht Arbeitstag,de_translation,nice looting protest rioting burn stuff middle night work day,1,True,False,True,False,False,False,False,False,False
hard open fire,en_original,hard open fire,1,True,False,True,False,False,False,False,False,False
Fuego abierto duro,es_translation,hard open fire,1,True,False,True,False,False,False,False,False,False
feu ouvert dur,fr_translation,hard open fire,1,True,False,True,False,False,False,False,False,False
Hart offenes Feuer,de_translation,hard open fire,1,True,False,True,False,False,False,False,False,False
police shoot black guy black riot black shoot black happen,en_original,police shoot black guy black riot black shoot black happen,0,False,False,False,False,False,False,False,False,False
La policía dispara a los negros negros Riot Black Shoot Black,es_translation,police shoot black guy black riot black shoot black happen,0,False,False,False,False,False,False,False,False,False
Police Shoot Black Guy Black Riot Black Shoot Black se produit,fr_translation,police shoot black guy black riot black shoot black happen,0,False,False,False,False,False,False,False,False,False
Polizei schieße schwarze Kerl schwarzer Riot schwarz schießen schwarz passiert,de_translation,police shoot black guy black riot black shoot black happen,0,False,False,False,False,False,False,False,False,False
dirty mongrel,en_original,dirty mongrel,1,True,False,False,False,False,False,False,False,False
Schmutziger Mischling,de_translation,dirty mongrel,1,True,False,False,False,False,False,False,False,False
national guard call hint riot national guard spook rioter,en_original,national guard call hint riot national guard spook rioter,0,False,False,False,False,False,False,False,False,False
Guardia Nacional Call Insid Riot Guardia Nacional Spook Rioter,es_translation,national guard call hint riot national guard spook rioter,0,False,False,False,False,False,False,False,False,False
Garde nationale appelle un indice de la garde nationale émeute effrayant un émeutier,fr_translation,national guard call hint riot national guard spook rioter,0,False,False,False,False,False,False,False,False,False
National Guard Call Tipps Riot National Guard Spook Randalierer,de_translation,national guard call hint riot national guard spook rioter,0,False,False,False,False,False,False,False,False,False
tax dollar spanking new cop car,en_original,tax dollar spanking new cop car,0,False,False,False,False,False,False,False,False,False
COCHO DE COP COP APOLLO DE LA NUEVA DE LA NUEVA DEL COLO DEL COMO,es_translation,tax dollar spanking new cop car,0,False,False,False,False,False,False,False,False,False
Taxe fessée nouvelle voiture de flic,fr_translation,tax dollar spanking new cop car,0,False,False,False,False,False,False,False,False,False
Steuerdollar neue Cop -Auto,de_translation,tax dollar spanking new cop car,0,False,False,False,False,False,False,False,False,False
police car purposefully leave destroy anger instead business cost destruction car pass state taxpayer,en_original,police car purposefully leave destroy anger instead business cost destruction car pass state taxpayer,0,False,False,False,False,False,False,False,False,False
El auto de la policía deja a propósito destruir la ira en su lugar de la destrucción de costos comerciales Pase el contribuyente estatal,es_translation,police car purposefully leave destroy anger instead business cost destruction car pass state taxpayer,0,False,False,False,False,False,False,False,False,False
La voiture de police quitte délibérément de la colère au lieu de la destruction des affaires de destruction de la voiture de la voiture d'État,fr_translation,police car purposefully leave destroy anger instead business cost destruction car pass state taxpayer,0,False,False,False,False,False,False,False,False,False
Polizeiauto lässt absichtlich Zorn Zorn Zerstörer Statt,de_translation,police car purposefully leave destroy anger instead business cost destruction car pass state taxpayer,0,False,False,False,False,False,False,False,False,False
police problem protest cause black criminal let forget blame address elephant room,en_original,police problem protest cause black criminal let forget blame address elephant room,1,False,False,False,False,True,True,False,False,False
Problema de la policía Protesta Causa Negro Criminal Deje Olvidar la Dirección de Elephant Room,es_translation,police problem protest cause black criminal let forget blame address elephant room,1,False,False,False,False,True,True,False,False,False
Problème de police Protestation Cause du criminel noir Let Forget Blame Adresse de la salle d'éléphant,fr_translation,police problem protest cause black criminal let forget blame address elephant room,1,False,False,False,False,True,True,False,False,False
"Polizeiproblem Protest, weil schwarzer Verbrecher die Schuld zu Elefantenraum vergessen lässt",de_translation,police problem protest cause black criminal let forget blame address elephant room,1,False,False,False,False,True,True,False,False,False
peace need find side stubborn relentless peaceful work sit step power day chant concern fear path dark fear lead anger anger lead hate hate lead suffer yoda,en_original,peace need find side stubborn relentless peaceful work sit step power day chant concern fear path dark fear lead anger anger lead hate hate lead suffer yoda,0,False,False,False,False,False,False,False,False,False
La paz necesita encontrar el lado terco y implacable Trabajo pacífico Sit Paso Power Day Canten preocupación Camino del camino oscuro El miedo alo de la ira de la ira Peón Odio Odio Peque Sufre Yoda,es_translation,peace need find side stubborn relentless peaceful work sit step power day chant concern fear path dark fear lead anger anger lead hate hate lead suffer yoda,0,False,False,False,False,False,False,False,False,False
Paix Besoin de trouver côté têtu travail implacable travail pacifique assis étape la puissance de la puissance du chant de la crainte de peur,fr_translation,peace need find side stubborn relentless peaceful work sit step power day chant concern fear path dark fear lead anger anger lead hate hate lead suffer yoda,0,False,False,False,False,False,False,False,False,False
Friedensbedürfnis Find Side hartnäckig unermüdlich friedliche Arbeit Sit Stiefkraft Tag Chant Sorge Angst Pfad Dunkle Angst Blei Wut LED HASSE HASSE BEDEL LEBEN YODA YODA,de_translation,peace need find side stubborn relentless peaceful work sit step power day chant concern fear path dark fear lead anger anger lead hate hate lead suffer yoda,0,False,False,False,False,False,False,False,False,False
inanimate object police car resilient getting completely flip set fire,en_original,inanimate object police car resilient getting completely flip set fire,0,False,False,False,False,False,False,False,False,False
Objeto inanimado COCHO DE POLICÍA Resiliente recibiendo un incendio completamente flip,es_translation,inanimate object police car resilient getting completely flip set fire,0,False,False,False,False,False,False,False,False,False
inanimé objet Police Car résilient devenant complètement incendie,fr_translation,inanimate object police car resilient getting completely flip set fire,0,False,False,False,False,False,False,False,False,False
Unbelebtes Objekt Polizeiauto widerstand,de_translation,inanimate object police car resilient getting completely flip set fire,0,False,False,False,False,False,False,False,False,False
hate basterd like funny try push flip,en_original,hate basterd like funny try push flip,1,True,False,False,False,False,False,False,False,False
"Odio a Basterd como divertido, intente empujar flip",es_translation,hate basterd like funny try push flip,1,True,False,False,False,False,False,False,False,False
"déteste Basterd comme drôle, essayez push flip",fr_translation,hate basterd like funny try push flip,1,True,False,False,False,False,False,False,False,False
Hassen Sie Basterd wie lustig versuchen,de_translation,hate basterd like funny try push flip,1,True,False,False,False,False,False,False,False,False
ferguson protester flip police car new york times,en_original,ferguson protester flip police car new york times,0,False,False,False,False,False,False,False,False,False
Ferguson manifiesto Flip Police Car New York Times,es_translation,ferguson protester flip police car new york times,0,False,False,False,False,False,False,False,False,False
Ferguson Proteter Flip Police Car New York Times,fr_translation,ferguson protester flip police car new york times,0,False,False,False,False,False,False,False,False,False
Ferguson Proteste Flip Police Car New York Times,de_translation,ferguson protester flip police car new york times,0,False,False,False,False,False,False,False,False,False
wish car flip crush rioter,en_original,wish car flip crush rioter,1,True,False,True,False,False,False,False,False,False
Wish Car Flip Flip Crush Riotor,es_translation,wish car flip crush rioter,1,True,False,True,False,False,False,False,False,False
Souhaiter la voiture flip écraser l'émeute,fr_translation,wish car flip crush rioter,1,True,False,True,False,False,False,False,False,False
Wünschen Sie den Randalierer des Autoflips Crush,de_translation,wish car flip crush rioter,1,True,False,True,False,False,False,False,False,False
ameland,en_original,ameland,1,False,False,False,False,True,True,True,False,False
cop need look video start arrest people,en_original,cop need look video start arrest people,0,False,False,False,False,False,False,False,False,False
COP necesita mirar videos inicio de arresto a las personas,es_translation,cop need look video start arrest people,0,False,False,False,False,False,False,False,False,False
flic a besoin de regarder la vidéo commencer à arrêter les gens,fr_translation,cop need look video start arrest people,0,False,False,False,False,False,False,False,False,False
COP braucht Look Video Starten Sie die Personen Verhaftung,de_translation,cop need look video start arrest people,0,False,False,False,False,False,False,False,False,False
show violent protest,en_original,show violent protest,0,False,False,False,False,False,False,False,False,False
mostrar una protesta violenta,es_translation,show violent protest,0,False,False,False,False,False,False,False,False,False
montrer une protestation violente,fr_translation,show violent protest,0,False,False,False,False,False,False,False,False,False
Zeigen Sie gewalttätiger Protest,de_translation,show violent protest,0,False,False,False,False,False,False,False,False,False
good job guy raise taxis,en_original,good job guy raise taxis,0,False,False,False,False,False,False,False,False,False
Buen trabajo que el chico recaude los taxis,es_translation,good job guy raise taxis,0,False,False,False,False,False,False,False,False,False
bon travail mec soulève des taxis,fr_translation,good job guy raise taxis,0,False,False,False,False,False,False,False,False,False
"Gute Arbeit, die Taxis erhöhen",de_translation,good job guy raise taxis,0,False,False,False,False,False,False,False,False,False
friend get kill mean burn local home item correct,en_original,friend get kill mean burn local home item correct,1,True,False,True,False,False,False,False,False,False
Amigo Get Kill Mean Burn Burn Local Home Artem Correcto,es_translation,friend get kill mean burn local home item correct,1,True,False,True,False,False,False,False,False,False
ami get tuer méchant brûler un article local à la maison correcte,fr_translation,friend get kill mean burn local home item correct,1,True,False,True,False,False,False,False,False,False
"Freund erregt tötet, wasse lokales heimisches Gegenstand korrekt",de_translation,friend get kill mean burn local home item correct,1,True,False,True,False,False,False,False,False,False
question park cruiser protester,en_original,question park cruiser protester,0,False,False,False,False,False,False,False,False,False
Pregunta Park Cruiser manifestante,es_translation,question park cruiser protester,0,False,False,False,False,False,False,False,False,False
Question Park Cruiser Proteter,fr_translation,question park cruiser protester,0,False,False,False,False,False,False,False,False,False
Frage Park Cruiser Demonstrant,de_translation,question park cruiser protester,0,False,False,False,False,False,False,False,False,False
point set person fire,en_original,point set person fire,0,False,False,False,False,False,False,False,False,False
